year,quarter,store,net_sales_total,number_orders_total,delivery_sales,delivery_orders,dine_in_sales,dine_in_orders,to_go_sales,to_go_orders,pick_up_sales,pick_up_orders,discounts,percent_discount,ticket_average,web_app_net_sales_online,web_app_number_orders_online,web_app_ticket_avg_online,online_percent_online,number_on_time_deliveries,number_late_deliveries,x3rd_party_sales_total,x3rd_party_orders_total,dd_sales,dd_orders_door_dash,ue_sales,ue_orders,quarter_label,period
2024,1,Godfrey,384237.25,13108,182199.09,5276,46452.46,2022,26015.46,1230,129570.24,4580,41589.43,10.8,29.31,179384.65,5277,33.99,46.7,3121,1961,2703.98,81,2703.98,81,0,0,Q1,2024 Q1
2024,1,Granite City,571677.02,21089,289474.07,8233,51354.86,2454,28492.99,2482,202355.1,7920,68812.08,12,27.11,299595.93,9195,32.58,52.4,6817,1118,9328.31,310,6889.39,235,2438.92,75,Q1,2024 Q1
2024,1,Hazelwood,488987.15,18097,247853.3,7748,0,0,44558.78,2389,196575.07,7960,46302.06,9.5,27.02,266712.06,9041,29.5,54.5,5598,1895,10244.78,339,9546.94,319,697.84,20,Q1,2024 Q1
2024,1,Highland,170988.05,5390,61722.52,1439,13908.56,574,13568.66,671,81788.31,2706,28492.51,16.7,31.72,100577.6,2832,35.51,58.8,845,517,3932.06,132,3758.57,127,173.49,5,Q1,2024 Q1
2024,1,High Ridge,362905.45,11041,169352.09,4272,0,0,11412.02,698,182141.34,6071,43407.57,12,32.87,208022.77,5700,36.5,57.3,2908,1199,5967.77,168,4551.15,133,1416.62,35,Q1,2024 Q1
2024,1,Highway K,304157.38,9003,169124.78,4226,14883.85,589,14716.87,702,105431.88,3486,67838.85,22.3,33.78,168083.19,4397,38.23,55.3,2972,1032,3391.71,96,2812.75,79,578.96,17,Q1,2024 Q1
2024,1,Hillsboro,208170.99,6476,89627.39,2207,0,0,9144.06,584,109399.54,3685,20704.76,9.9,32.14,125009.85,3480,35.92,60.1,1787,293,484.52,13,484.52,13,0,0,Q1,2024 Q1
2024,1,Jackson,68425.52,2679,15952.86,481,0,0,131.7,8,52340.96,2190,5885.24,8.6,25.54,35144.45,1123,31.3,51.4,250,215,5089.61,166,4991.31,162,98.3,4,Q1,2024 Q1
2024,1,Jefferson City,234716.18,8126,119191.22,3670,0,0,13742.87,754,101782.09,3702,19312.42,8.2,28.88,119440.09,3674,32.51,50.9,2963,550,6794.8,223,4582.49,161,2212.31,62,Q1,2024 Q1
2024,1,Jerseyville,93021.85,3574,23115.71,662,30151.17,1433,6139.51,336,33615.46,1143,13835.98,14.9,26.03,32883.09,989,33.25,35.3,388,242,0,0,0,0,0,0,Q1,2024 Q1
2024,1,Jungermann,268400.27,8630,122461.27,3211,20325.84,845,19794.33,1030,105818.83,3544,30440.21,11.3,31.1,147477.57,4138,35.64,54.9,2457,631,4112.01,112,3691.97,100,420.04,12,Q1,2024 Q1
2024,1,Kansas City - Rainbow,260723.69,9216,69825.19,1963,19573.56,836,30494.79,1574,140830.15,4843,20506.38,7.9,28.29,147872,4649,31.81,56.7,1477,325,8798.98,260,1848.35,62,6950.63,198,Q1,2024 Q1
2024,1,Kirkwood,339695.64,11602,186329.89,5566,39116.3,1935,9721.76,594,104527.69,3507,28945.33,8.5,29.28,188449.73,5571,33.83,55.5,3503,1688,647.84,17,93.5,1,554.34,16,Q1,2024 Q1
2024,1,Lake St Louis,271758.09,8682,102980.74,2624,12052.27,578,14719.52,699,142005.56,4781,58243.14,21.4,31.3,150318.12,4364,34.45,55.3,1923,541,3241.4,97,2207.72,67,1033.68,30,Q1,2024 Q1
2024,1,Lemay,339080.62,12347,165577.61,5039,0,0,22400.82,1284,151102.19,6024,38568.94,11.4,27.46,186815.72,6035,30.96,55.1,3852,1076,6632.16,215,5242.79,173,1389.37,42,Q1,2024 Q1
2024,1,Manchester,200557.89,6675,116456.08,3385,8399.37,413,12763.88,693,62938.56,2184,24866.42,12.4,30.05,122051.12,3604,33.87,60.9,2403,777,942.09,24,782.34,20,159.75,4,Q1,2024 Q1
2024,1,Maplewood,282584.69,9930,160830.43,4761,12377.03,651,15927.12,1138,93450.11,3380,35990.2,12.7,28.46,171023.34,5215,32.79,60.5,3861,654,245.44,6,245.44,6,0,0,Q1,2024 Q1
2024,1,Maryland Heights,233772.16,7370,116030.51,2874,12812.91,638,17786.17,893,87142.57,2965,23178.35,9.9,31.72,132080.04,3553,37.17,56.5,1696,996,1026.81,28,641.13,17,385.68,11,Q1,2024 Q1
2024,1,Mehlville,351339,11753,196869.32,5542,15775.27,874,15169.56,879,123524.85,4458,50155.1,14.3,29.89,197669.99,5744,34.41,56.3,3995,1322,4509.42,139,3519.8,109,989.62,30,Q1,2024 Q1
2024,1,Mid Rivers,303443.96,9822,139370.98,3750,8945.22,386,16638.26,895,138489.5,4791,66088.66,21.8,30.89,179636.74,5233,34.33,59.2,3341,261,4388.79,142,3657.74,120,731.05,22,Q1,2024 Q1
2024,1,N Main,331319.11,10218,159650.94,4180,8237.21,370,14975.81,726,148455.15,4942,74070.21,22.4,32.43,182619.37,5021,36.37,55.1,3282,681,3551.75,104,3037.99,92,513.76,12,Q1,2024 Q1
2024,1,North Oaks,332981.02,13044,108826.16,3176,0,0,36413.57,2164,187741.29,7704,49431.79,14.8,25.53,121774.34,4219,28.86,36.6,2238,906,11663.65,396,7778.59,272,3885.06,124,Q1,2024 Q1
2024,1,Oakville,394420.48,12745,174371.72,4523,9026.69,391,13049.46,772,197972.61,7059,45513.29,11.5,30.95,210368.12,6061,34.71,53.3,4049,301,10.84,1,0,0,10.84,1,Q1,2024 Q1
2024,1,O'Fallon IL,254341.31,8033,115704.05,2982,49.19,2,16698.9,879,121889.17,4170,41327.49,16.2,31.66,162200.97,4601,35.25,63.8,2000,838,5755.71,160,3639.09,105,2116.62,55,Q1,2024 Q1
2024,1,Overland - Page Ave,234758.93,8222,110466.33,2997,0,0,23867.08,1312,100425.52,3913,28714.93,12.2,28.55,122312.64,3736,32.74,52.1,1802,1043,4937.75,171,4672.66,165,265.09,6,Q1,2024 Q1
2024,1,Overland Park,265065.78,8783,55130.65,1452,44507.69,1703,20443.04,1095,144984.4,4533,21379.1,8.1,30.18,137288.54,3962,34.65,51.8,1069,235,7148.84,188,2173.85,60,4974.99,128,Q1,2024 Q1
2024,1,Pacific,198739.04,6690,84376.58,2233,22016.78,1055,9512.96,530,82832.72,2872,18911.94,9.5,29.71,108468,3224,33.64,54.6,1638,485,1313.78,33,888.63,24,425.15,9,Q1,2024 Q1
2024,1,Perryville,92920.55,4368,16088.3,478,10696.83,649,18411.39,1517,47724.03,1724,12695.08,13.7,21.27,30883.74,972,31.77,33.2,320,141,5204.14,183,5204.14,183,0,0,Q1,2024 Q1
2024,1,Poplar Bluff,75815.93,3546,346.62,11,4795.11,236,18290.92,1288,52383.28,2011,9109.97,12,21.38,20894.47,737,28.35,27.6,5,6,5091.45,185,5032.1,182,59.35,3,Q1,2024 Q1
2024,1,Riverview,389002.38,14446,155897.71,4666,0,0,61700.23,3029,171404.44,6751,47755.09,12.3,26.93,132394.9,4296,30.82,34,1701,2874,3763.48,117,2615.55,86,1147.93,31,Q1,2024 Q1
2024,1,Rolla,351135.97,12184,104725.24,3256,115917.86,4303,13309.56,682,117183.31,3943,36265.9,10.3,28.82,113647.95,3549,32.02,32.4,2873,232,6930.94,233,6595.48,221,335.46,12,Q1,2024 Q1
2024,1,Scott City,56719.4,3083,0,0,2086,133,27239.58,1846,27393.82,1104,5654.78,10,18.4,13669.24,498,27.45,24.1,0,0,0,0,0,0,0,0,Q1,2024 Q1
2024,1,Sikeston,50534.85,2605,3221.03,90,1756.13,171,11458.61,918,34099.08,1426,8020.55,15.9,19.4,19725.78,695,28.38,39,45,40,2966.74,110,2966.74,110,0,0,Q1,2024 Q1
2024,1,Spanish Lake,391983.9,15486,99493.2,3043,0,0,65553.41,3481,226937.29,8962,43639.99,11.1,25.31,107918.57,3646,29.6,27.5,2061,925,20317.44,680,13954.08,482,6363.36,198,Q1,2024 Q1
2024,1,Spring & Delor,482558.8,17444,322001.04,10303,0,0,16107.6,961,144450.16,6180,53067.78,11,27.66,206222.16,6673,30.9,42.7,8424,1733,3040.63,88,3040.63,88,0,0,Q1,2024 Q1
2024,1,Springfield - Pickwick,219121.54,8144,77230.56,2191,40602.91,1748,21405.23,1307,79882.84,2898,19152.9,8.7,26.91,97133.19,3028,32.08,44.3,1561,494,1931.03,58,0,0,1931.03,58,Q1,2024 Q1
2024,1,Springfield - Republic,210630.96,7178,48179.13,1309,35642.45,1395,16379.28,813,110430.1,3661,20293.84,9.6,29.34,84181.14,2505,33.61,40,817,406,9534.43,287,8109.74,248,1424.69,39,Q1,2024 Q1
2024,1,St Ann,316529.32,11334,168162.07,5132,1847.78,101,32115.26,1692,114404.21,4409,38640.77,12.2,27.93,168520.21,5393,31.25,53.2,3559,1459,5459.01,167,4626.02,140,832.99,27,Q1,2024 Q1
2024,1,St Peters Parkway,254101.03,7196,159095.37,3933,0,0,9660.98,496,85344.68,2767,24858.94,9.8,35.31,172031.07,4488,38.33,67.7,2766,977,3709.6,115,3560.54,111,149.06,4,Q1,2024 Q1
2024,1,Sullivan,217542.52,7748,38285.23,976,52974.29,2006,22404.57,1096,103878.43,3670,48656.15,22.4,28.08,58074.32,1711,33.94,26.7,698,218,0,0,0,0,0,0,Q1,2024 Q1
2024,1,Tesson Ferry,337366.96,10892,147258.43,3743,66.17,5,12523.55,875,177518.81,6269,27651.28,8.2,30.97,170986.49,4967,34.42,50.7,2619,878,10531.18,324,8609.53,258,1921.65,66,Q1,2024 Q1
2024,1,Tower Grove,311685.01,11279,169461.47,5154,0,0,19493.31,1169,122730.23,4956,32261.58,10.4,27.63,167939.63,5477,30.66,53.9,3906,1095,18920.77,607,6766.25,212,12154.52,395,Q1,2024 Q1
2024,1,Troy IL,201078.57,6506,68074.01,1677,16804.16,727,12997.21,687,103203.19,3415,27493.11,13.7,30.91,118462.61,3314,35.75,58.9,1053,540,3500.55,97,3156.31,92,344.24,5,Q1,2024 Q1
2024,1,Troy MO,506660.21,15444,205158.83,4459,57783.47,2005,21949.7,2446,221768.21,6534,67526.53,13.3,32.81,254834.87,6116,41.67,50.3,3378,857,14244.66,396,13553.75,381,690.91,15,Q1,2024 Q1
2024,1,Twin Oaks,332535.73,10781,138345.94,3735,41550.77,1609,16634.08,946,136004.94,4491,36995.17,11.1,30.84,176109.77,5087,34.62,53,3440,183,1730.22,42,242.18,8,1488.04,34,Q1,2024 Q1
2024,1,UCity East,311289.02,10887,152077.38,4480,0,0,23941.75,1284,135269.89,5123,33983.02,10.9,28.59,138022.25,4412,31.28,44.3,3088,1287,25146.93,757,14779.72,433,10367.21,324,Q1,2024 Q1
2024,1,UCity West,266569.82,9709,147370.35,4601,0,0,26472.24,1324,92727.23,3784,33208.26,12.5,27.46,125775.86,4069,30.91,47.2,3922,561,2230.05,93,1676.71,67,553.34,26,Q1,2024 Q1
2024,1,Union,268220.58,8776,99413.9,2701,48091.51,1893,11273.71,585,109441.46,3597,26025.28,9.7,30.56,139132.29,4001,34.77,51.9,2087,486,3458.49,97,3414.86,95,43.63,2,Q1,2024 Q1
2024,1,Vaile,542440.74,19932,217681.41,6681,13.9,1,22201.26,1137,302544.17,12113,45221.85,8.3,27.21,291865.6,10049,29.04,53.8,5312,1217,7266.09,245,6145.59,213,1120.5,32,Q1,2024 Q1
2024,1,Warrenton,404595.6,12874,142258.54,3488,42066.72,1839,23240.6,1111,197029.74,6436,97635.97,24.1,31.43,193183.72,5306,36.41,47.7,2581,748,2009.22,66,1740.65,59,268.57,7,Q1,2024 Q1
2024,1,Washington,342624.37,11260,104652.96,2688,90594.68,3420,16165.52,823,131211.21,4329,30075.73,8.8,30.43,139405.63,3985,34.98,40.7,2217,290,2692.38,85,2605.16,83,87.22,2,Q1,2024 Q1
2024,1,Waterloo,362830.88,12223,133889.57,3514,56317.32,2295,12303.86,757,160320.13,5657,35426.82,9.8,29.68,183816.58,5336,34.45,50.7,2950,382,2301.53,81,2301.53,81,0,0,Q1,2024 Q1
2024,1,Webster Groves,380186.36,12449,232564.59,6559,22882.4,1094,17867.54,1232,106871.83,3564,40109.18,10.5,30.54,226521.27,6418,35.29,59.6,5269,944,4388.15,130,2834.05,80,1554.1,50,Q1,2024 Q1
2024,1,Wentzville,436267.73,12911,204978.08,5209,12759.02,543,19926.04,901,198604.59,6258,106550.04,24.4,33.79,252179.37,6716,37.55,57.8,2606,2216,5527.89,143,3720.41,101,1807.48,42,Q1,2024 Q1
2024,1,Wildwood,205360.14,6340,101988.45,2718,6196.05,287,10002.71,535,87172.93,2800,24034.75,11.7,32.39,125191.09,3415,36.66,61,1791,760,1576.78,40,936.89,27,639.89,13,Q1,2024 Q1
2024,1,Winghaven,410594.49,12412,184524.95,4644,0,0,24942.27,1160,201127.27,6608,89661.3,21.8,33.08,241048.8,6579,36.64,58.7,3666,726,3255.87,94,2619.81,76,636.06,18,Q1,2024 Q1
2024,1,Wood River,277567.24,8867,106951.04,2543,33823.54,1638,9563.39,456,127229.27,4230,33524.95,12.1,31.3,159141.85,4289,37.1,57.3,1255,1164,653.01,21,515.75,17,137.26,4,Q1,2024 Q1
2024,2,1000 Hampton,656657.32,23931,152254.43,4217,143736.26,5182,87442.12,4407,273224.51,10125,63945.77,9.7,27.44,221617.01,7049,31.44,33.7,2451,1518,20806.21,648,11762.54,388,9043.67,260,Q2,2024 Q2
2024,2,1st Capitol,358941.57,11280,194652.12,5071,19881.67,817,26907.94,1306,117499.84,4086,38470.99,10.7,31.82,195833.54,5467,35.82,54.6,3739,1193,14753.11,420,13121.7,378,1631.41,42,Q2,2024 Q2
2024,2,5806 Hampton,282821.9,9962,164983.95,5473,0,0,12010.58,728,105827.37,3761,32721.1,11.6,28.39,173035.07,5620,30.79,61.2,3514,1831,9188.46,266,4777.31,145,4411.15,121,Q2,2024 Q2
2024,2,Affton,373407.94,13202,169887.55,5039,13311.31,612,20853.91,1219,169355.17,6332,48750.16,13.1,28.28,212452.8,6754,31.46,56.9,4385,497,8163.21,257,6363.51,198,1799.7,59,Q2,2024 Q2
2024,2,Arnold - El Lago,388752.52,12078,202548.92,5145,7788.98,316,19909.43,1389,158505.19,5228,50490.46,13,32.19,222278.59,5985,37.14,57.2,3594,1415,14512.14,420,12861.73,383,1650.41,37,Q2,2024 Q2
2024,2,Arnold - Jeffco,295356.4,11087,111528.28,3258,25312.49,1198,18923.48,1270,139592.15,5361,50539.46,17.1,26.64,137236.36,4213,32.57,46.5,2202,929,8953.05,251,7659.52,217,1293.53,34,Q2,2024 Q2
2024,2,Belleville East,316193.31,10372,155832.11,4159,0,0,17367.62,980,142993.58,5233,40436.85,12.8,30.49,172215.58,5029,34.24,54.5,3235,785,12539.5,394,9727.37,318,2812.13,76,Q2,2024 Q2
2024,2,Belleville West,315387.09,10942,148704.36,4080,1920.92,88,28114.85,1519,136646.96,5255,37236.13,11.8,28.82,151350.32,4544,33.31,48,2914,1055,15181.41,478,11053.95,356,4127.46,122,Q2,2024 Q2
2024,2,Bel-Ridge,252894.06,9447,103500.83,2890,0,0,38007.17,2096,111386.06,4461,32494.41,12.8,26.77,110831.97,3588,30.89,43.8,1557,1243,13106.51,447,10286.01,349,2820.5,98,Q2,2024 Q2
2024,2,Bridgeton,513054.9,18077,287580.14,8215,9733.6,537,44987.48,2439,170753.68,6886,55067.2,10.7,28.38,225970.02,7229,31.26,44,6483,1159,16542.86,499,9481.47,284,7061.39,215,Q2,2024 Q2
2024,2,Cahokia,217630.7,8008,72193.44,1929,2306.21,132,29900.2,1690,113230.85,4257,35267.78,16.2,27.18,81353,2545,31.97,37.4,1508,327,11661.27,370,6077.4,204,5583.87,166,Q2,2024 Q2
2024,2,Cape Girardeau,253746.94,10319,69781.53,1982,33935.37,1791,22896.49,1594,127133.55,4952,38731.9,15.3,24.59,106103.84,3664,28.96,41.8,806,1094,14696.56,525,13275.81,477,1420.75,48,Q2,2024 Q2
2024,2,Chambers,377012.95,13292,108236.36,2916,0,0,12890.48,787,255886.11,9589,30745.48,8.2,28.36,181306.73,6057,29.93,48.1,2330,542,34066.77,1102,28396.94,934,5669.83,168,Q2,2024 Q2
2024,2,Cherokee,326514.15,11887,165135.18,5087,0,0,28054.31,1531,133324.66,5269,29649.41,9.1,27.47,165192.04,5427,30.44,50.6,4437,565,19171.49,626,16163.55,548,3007.94,78,Q2,2024 Q2
2024,2,Chesterfield - Clarkson,300080.39,10219,143669.94,4151,19537.93,937,17861.34,984,119011.18,4147,36902.71,12.3,29.36,145412.77,4199,34.63,48.5,2433,1459,7723.16,224,6177.99,179,1545.17,45,Q2,2024 Q2
2024,2,Chesterfield - Wildhorse Creek,77571.22,2198,27899.03,495,0,0,9083.25,489,40588.94,1214,5132.75,6.6,35.29,34031.86,848,40.13,43.9,229,202,4036.55,113,3469.42,98,567.13,15,Q2,2024 Q2
2024,2,City Plaza,245752.57,8852,93246.81,2432,0,0,65798.18,3219,86707.58,3201,25538.23,10.4,27.76,67202.12,1974,34.04,27.3,1661,734,27728.17,902,19875.94,655,7852.23,247,Q2,2024 Q2
2024,2,Clayton,259166.05,7475,135174.83,2964,0,0,15778.88,864,108212.34,3647,18716.43,7.2,34.67,150361.84,3935,38.21,58,2245,442,18803.07,548,11457.84,342,7345.23,206,Q2,2024 Q2
2024,2,Collinsville,398825.32,13925,185438.24,4983,26276.04,1334,34897.1,2048,152213.94,5560,45736,11.5,28.64,202005.83,6031,33.49,50.7,4389,482,0,0,0,0,0,0,Q2,2024 Q2
2024,2,Columbia IL,411959.89,13735,153262.45,3885,49089.31,2349,10798.49,602,198809.64,6899,58425.4,14.2,29.99,194097.88,5566,34.87,47.1,3302,415,3646.08,96,2577.99,68,1068.09,28,Q2,2024 Q2
2024,2,Columbia MO,265738.11,9021,100349.27,2856,18921.93,754,19482.78,1166,126984.13,4245,27893.76,10.5,29.46,140577.22,4302,32.68,52.9,1586,1139,27425.8,813,20913.68,624,6512.12,189,Q2,2024 Q2
2024,2,Crestwood,299946.25,10340,118562.3,3279,20654.87,1119,15833.65,941,144895.43,5001,44341.33,14.8,29.01,150858.83,4395,34.33,50.3,2601,507,8125.19,218,6336.83,185,1788.36,33,Q2,2024 Q2
2024,2,Creve Coeur East,292286.4,9042,163622.84,3817,11551.09,653,24317.25,1241,92795.22,3331,33527.61,11.5,32.33,154444.84,3951,39.09,52.8,2468,1048,10596.98,322,9279.35,294,1317.63,28,Q2,2024 Q2
2024,2,Creve Coeur West,291531.85,9519,140900.61,3489,19713.18,950,24153.55,1344,106764.51,3736,33008.63,11.3,30.63,160446.4,4490,35.73,55,2279,966,12326.57,327,10117.17,288,2209.4,39,Q2,2024 Q2
2024,2,Desloge,218269.83,7696,65853.58,1850,8470.47,333,19119.91,1161,124825.87,4352,54992.59,25.2,28.36,90781.85,2779,32.67,41.6,1232,568,3813.78,135,3706.01,133,107.77,2,Q2,2024 Q2
2024,2,De Soto,219123.56,7009,44240.11,1084,34518.77,1182,18317.22,870,122047.46,3873,17399.04,7.9,31.26,93395.61,2569,36.35,42.6,919,136,7584.93,228,7584.93,228,0,0,Q2,2024 Q2
2024,2,Des Peres,273549.12,7720,163475.73,3966,0,0,10926.47,567,99146.92,3187,27638.61,10.1,35.43,179104.58,4742,37.77,65.5,2399,1264,8595.96,203,5721.99,150,2873.97,53,Q2,2024 Q2
2024,2,Downtown - 4th St,405137.39,13899,187457.48,4985,23828.41,999,48988.03,2615,144863.47,5300,34774.87,8.6,29.15,158154.59,4639,34.09,39,2328,2368,41973.46,1339,26042.01,846,15931.45,493,Q2,2024 Q2
2024,2,Downtown - Delmar,613273.05,24507,154446.02,4413,83314.32,3351,84904.09,5414,290608.62,11329,70390.69,11.5,25.02,203443.75,7107,28.63,33.2,2001,2181,47616.61,1484,32635.13,1044,14981.48,440,Q2,2024 Q2
2024,2,Elm Street,279710.62,9159,98901.88,2475,14617.13,690,24194.02,1273,141997.59,4721,32050.9,11.5,30.54,147163.92,4218,34.89,52.6,1705,673,6536.31,182,4136.8,123,2399.51,59,Q2,2024 Q2
2024,2,Eureka,225410.12,6888,101006.92,2591,19619.46,815,13977.75,711,90805.99,2771,24061.76,10.7,32.73,121733.92,3314,36.73,54,1869,596,6168.14,144,5309.02,124,859.12,20,Q2,2024 Q2
2024,2,Fairview Heights,327814.94,12130,108817.87,2979,20893.51,920,43731.71,2233,154371.85,5998,44296.8,13.5,27.03,147398.89,4533,32.52,45,2176,726,0,0,0,0,0,0,Q2,2024 Q2
2024,2,Farmington,264078.98,9121,89568.11,2504,4601.73,202,23837.91,1278,146071.23,5137,57952.24,21.9,28.95,122706.29,3763,32.61,46.5,2231,167,6863.18,219,6620.71,211,242.47,8,Q2,2024 Q2
2024,2,Fenton - Fiedler,315696.35,9749,170605.26,4385,0,0,12276.76,757,132814.33,4607,25326.26,8,32.38,181880.1,5006,36.33,57.6,3639,570,176.41,4,176.41,4,0,0,Q2,2024 Q2
2024,2,Ferguson,364381.95,13009,177192.6,5340,0,0,38164.69,1878,149024.66,5791,49748.6,13.7,28.01,155726.05,5152,30.23,42.7,3455,1822,16666.21,539,13608.73,450,3057.48,89,Q2,2024 Q2
2024,2,Festus,671537.29,21418,295080.08,7487,70824.44,3088,37951.79,2132,267680.98,8711,67159.05,10,31.35,354016.54,9616,36.82,52.7,5562,1723,17924.86,569,17897.64,568,27.22,1,Q2,2024 Q2
2024,2,Florissant - Washington,396677.26,14139,152158.07,4197,0,0,36649,2144,207870.19,7798,41415.56,10.4,28.06,187668.83,5941,31.59,47.3,2937,1184,15869.52,545,13914.02,498,1955.5,47,Q2,2024 Q2
2024,2,Forest Park,422977.12,14910,169983.4,4063,17287.31,743,67124.34,3935,168582.07,6169,36839.73,8.7,28.37,165766.68,4870,34.04,39.2,3198,618,29669.98,844,24170.7,722,5499.28,122,Q2,2024 Q2
2024,2,Gas Mart - Imperial,120552.78,7410,0,0,0,0,64087.87,5478,56464.91,1932,4809.24,4,16.27,27634.07,927,29.81,22.9,0,0,8938.44,236,8938.44,236,0,0,Q2,2024 Q2
2024,2,Godfrey,412625.13,13992,181631.01,5177,60302.79,2493,25357.52,1340,145333.81,4982,44751.43,10.8,29.49,184220.19,5355,34.4,44.6,3154,1868,9741.48,308,9412.07,298,329.41,10,Q2,2024 Q2
2024,2,Granite City,580525.47,21419,274542.17,7758,57006.03,2652,31636.88,2587,217340.39,8422,71798.18,12.4,27.1,297688.23,9154,32.52,51.3,6049,1430,12902.04,391,9908.19,310,2993.85,81,Q2,2024 Q2
2024,2,Hazelwood,477379.79,17837,228959.71,7149,0,0,48064.88,2551,200355.2,8137,47538.7,10,26.76,255858.04,8703,29.4,53.6,4650,2232,12770.51,429,10893.18,375,1877.33,54,Q2,2024 Q2
2024,2,Highland,191166.62,5930,60534.8,1428,17691.44,698,14901.32,709,98039.06,3095,33925.98,17.7,32.24,109819.14,2991,36.72,57.4,885,486,7109.76,222,6791.59,213,318.17,9,Q2,2024 Q2
2024,2,High Ridge,391680.6,11992,176700.57,4503,0,0,14293.96,792,200686.07,6697,51496.12,13.1,32.66,221472.43,6083,36.41,56.5,2986,1330,10033.13,269,9095.28,241,937.85,28,Q2,2024 Q2
2024,2,Highway K,330764.73,9739,174757.76,4386,17479.22,657,13542.11,674,124985.64,4022,75369.83,22.8,33.96,175371.28,4579,38.3,53,2974,1213,14432.81,395,11799.98,327,2632.83,68,Q2,2024 Q2
2024,2,Hillsboro,224948.2,6867,97381.75,2390,0,0,9934.51,565,117631.94,3912,23693.93,10.5,32.76,130461.81,3619,36.05,58,1977,308,3050,99,3036.21,98,13.79,1,Q2,2024 Q2
2024,2,Jackson,75219.68,2801,18623.2,538,0,0,141.45,8,56455.03,2255,6182.93,8.2,26.85,38807.35,1251,31.02,51.6,282,236,5248.2,157,4632.71,139,615.49,18,Q2,2024 Q2
2024,2,Jefferson City,231081.83,7992,115617.58,3522,0,0,13661.86,776,101802.39,3694,18992.45,8.2,28.91,119553.6,3707,32.25,51.7,2873,510,8493.29,283,6954.16,240,1539.13,43,Q2,2024 Q2
2024,2,Jungermann,291411.01,9283,131323.66,3366,25948.66,1055,22435.86,1132,111702.83,3730,33802.7,11.6,31.39,152246.57,4209,36.17,52.2,2595,657,7229.31,206,6000.82,176,1228.49,30,Q2,2024 Q2
2024,2,Kansas City - Rainbow,271452.53,9492,64184.83,1754,24191.4,1010,28784.01,1463,154292.29,5265,20978.7,7.7,28.6,134161.95,4290,31.27,49.4,1298,312,30940.01,930,11183.36,374,19756.65,556,Q2,2024 Q2
2024,2,Kirkwood,372712.76,12698,196963.1,5710,47253.08,2381,13144.24,724,115352.34,3883,31044.09,8.3,29.35,195730.29,5733,34.14,52.5,3234,2117,5413.29,146,4195.84,115,1217.45,31,Q2,2024 Q2
2024,2,Lake St Louis,303022.47,9726,106107.26,2698,14887.5,705,16018.49,825,166009.22,5498,68964.48,22.8,31.16,161088.51,4632,34.78,53.2,2114,453,9597.94,303,7692.34,254,1905.6,49,Q2,2024 Q2
2024,2,Lemay,350628.78,12926,164929.64,5014,0,0,25140.53,1434,160558.61,6478,42892.6,12.2,27.13,192589.42,6232,30.9,54.9,3943,948,10550.9,368,6413.25,239,4137.65,129,Q2,2024 Q2
2024,2,Manchester,213416.14,6900,122955.85,3443,9630.5,459,14365.31,765,66464.48,2233,28373.69,13.3,30.93,132311.76,3810,34.73,62,2509,752,2847.09,87,2222.89,72,624.2,15,Q2,2024 Q2
2024,2,Maplewood,304696.2,10575,157905.67,4588,14220.45,727,21140.52,1337,111429.56,3923,41780.36,13.7,28.81,176158.63,5316,33.14,57.8,3572,778,13686.56,396,10485.85,316,3200.71,80,Q2,2024 Q2
2024,2,Maryland Heights,252998.93,8107,119757.57,2933,17998.92,823,22436.98,1137,92805.46,3214,27036.88,10.7,31.21,133102.64,3638,36.59,52.6,1863,927,8716.12,231,7409.27,197,1306.85,34,Q2,2024 Q2
2024,2,Mehlville,374186.44,12782,197049.77,5594,19779.58,1096,16829.54,991,140527.55,5101,57044.53,15.2,29.27,199631.79,5857,34.08,53.4,3749,1648,13574.91,414,10659.31,326,2915.6,88,Q2,2024 Q2
2024,2,Mid Rivers,326416.38,10434,138500.59,3630,10130.73,429,20551.03,1026,157234.03,5349,75795.6,23.2,31.28,185159.31,5334,34.71,56.7,3023,454,9556.81,298,8011.86,259,1544.95,39,Q2,2024 Q2
2024,2,N Main,381701.05,11643,176436.36,4467,11861.16,546,19205.86,871,174197.67,5759,86232.37,22.6,32.78,198656.82,5368,37.01,52,3389,835,11747.52,343,9651.62,293,2095.9,50,Q2,2024 Q2
2024,2,North Oaks,324954.7,12976,92689.5,2668,0,0,44058.63,2508,188206.57,7800,49930.13,15.4,25.04,129297.72,4612,28.04,39.8,1847,790,19645.68,696,15032.33,552,4613.35,144,Q2,2024 Q2
2024,2,Oakville,442974.85,14363,193038.95,5045,13822.72,586,14609.79,889,221503.39,7843,56890.7,12.8,30.84,233397.14,6660,35.04,52.7,4505,402,0,0,0,0,0,0,Q2,2024 Q2
2024,2,O'Fallon IL,272350.5,8550,113859.61,2925,525.18,28,20810.03,1046,137155.68,4551,48228.06,17.7,31.85,160524.76,4623,34.72,58.9,1957,848,14807.74,406,10083.73,290,4724.01,116,Q2,2024 Q2
2024,2,Overland - Page Ave,241121.2,8693,104935.77,2800,0,0,29859.45,1645,106325.98,4248,30540.25,12.7,27.74,123358.14,3830,32.21,51.2,1827,864,13279.1,477,9395.93,346,3883.17,131,Q2,2024 Q2
